date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
01-05-2025,6,Down Bad,Taylor Swift,87,261228,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,7,Like That,Future & Metro Boomin,95,267706,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
01-05-2025,8,"So Long, London",Taylor Swift,86,262974,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,9,Who’s Afraid of Little Old Me?,Taylor Swift,84,334084,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,10,i like the way you kiss me,Artemas,100,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
01-05-2025,11,My Boy Only Breaks His Favorite Toys,Taylor Swift,85,203801,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,12,But Daddy I Love Him,Taylor Swift,84,340428,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,13,Guilty as Sin?,Taylor Swift,83,254365,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,14,MILLION DOLLAR BABY,Tommy Richman,77,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2739351aad679d6cb885a02510e
01-05-2025,15,Florida!!! (feat. Florence + The Machine),Taylor Swift,85,215463,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,16,The Tortured Poets Department,Taylor Swift,86,293048,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,17,"Good Luck, Babe!",Chappell Roan,89,218423,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
01-05-2025,18,Push Ups,Drake,89,232774,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384bfd0d363f0179ac7c97fa5
01-05-2025,19,The Smallest Man Who Ever Lived,Taylor Swift,81,245541,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,20,Beautiful Things,Benson Boone,88,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
01-05-2025,21,Saturn,SZA,93,186191,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
01-05-2025,22,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
01-05-2025,23,The Alchemy,Taylor Swift,81,196900,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,24,Fresh Out The Slammer,Taylor Swift,81,210789,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,25,loml,Taylor Swift,82,277156,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,26,Stick Season,Noah Kahan,94,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
01-05-2025,27,Tell Ur Girlfriend,Lay Bankz,90,124444,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a8dbff429bc95d3af651fe08
01-05-2025,28,Gata Only,FloyyMenor & Cris Mj,98,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
01-05-2025,29,Type Shit,Future & Metro Boomin,91,228266,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
01-05-2025,30,we can't be friends (wait for your love),Ariana Grande,95,228639,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
01-05-2025,31,End of Beginning,Djo,98,159245,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
01-05-2025,32,So High School,Taylor Swift,88,228800,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
01-05-2025,33,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,94,264324,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
01-05-2025,34,Lose Control,Teddy Swims,93,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
01-05-2025,35,imgonnagetyouback,Taylor Swift,88,222072,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
01-05-2025,36,I Can Fix Him (No Really I Can),Taylor Swift,80,156297,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,37,The Black Dog,Taylor Swift,88,238857,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
01-05-2025,38,Whatever She Wants,Bryson Tiller,89,161342,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
01-05-2025,39,Clara Bow,Taylor Swift,79,216662,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
01-05-2025,40,FE!N (feat. Playboi Carti),Travis Scott,93,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
01-05-2025,41,The Prophecy,Taylor Swift,87,249807,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
01-05-2025,42,MILLION DOLLAR BABY (VHS),Tommy Richman,75,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2739351aad679d6cb885a02510e
01-05-2025,43,greedy,Tate McRae,96,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
01-05-2025,44,How Did It End?,Taylor Swift,87,238706,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
01-05-2025,45,redrum,21 Savage,92,270697,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
01-05-2025,46,Scared To Start,Michael Marcagi,91,159636,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe
01-05-2025,47,The Albatross,Taylor Swift,87,183878,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
01-05-2025,48,Wanna Be (with Megan Thee Stallion),GloRilla,81,156444,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273bd9951bb4c9813bc540bde1d
01-05-2025,49,Something in the Orange,Zach Bryan,88,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
01-05-2025,50,I Hate It Here,Taylor Swift,86,243875,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
02-05-2025,1,Espresso,Sabrina Carpenter,95,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
02-05-2025,2,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,3,A Bar Song (Tipsy),Shaboozey,89,171291,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2
02-05-2025,4,I Can Do It With a Broken Heart,Taylor Swift,88,218004,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,5,Too Sweet,Hozier,89,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
02-05-2025,6,Down Bad,Taylor Swift,88,261228,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,7,MILLION DOLLAR BABY,Tommy Richman,77,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2739351aad679d6cb885a02510e
02-05-2025,8,Like That,Future & Metro Boomin,95,267706,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
02-05-2025,9,i like the way you kiss me,Artemas,100,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
02-05-2025,10,"So Long, London",Taylor Swift,86,262974,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,11,Who’s Afraid of Little Old Me?,Taylor Swift,84,334084,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,12,My Boy Only Breaks His Favorite Toys,Taylor Swift,85,203801,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,13,Guilty as Sin?,Taylor Swift,83,254365,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,14,But Daddy I Love Him,Taylor Swift,84,340428,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,15,Push Ups,Drake,89,232774,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384bfd0d363f0179ac7c97fa5
02-05-2025,16,Florida!!! (feat. Florence + The Machine),Taylor Swift,85,215463,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,17,The Tortured Poets Department,Taylor Swift,86,293048,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,18,"Good Luck, Babe!",Chappell Roan,89,218423,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
02-05-2025,19,euphoria,Kendrick Lamar,0,383639,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737587213b1be294ac4000f648
02-05-2025,20,Beautiful Things,Benson Boone,88,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
02-05-2025,21,The Smallest Man Who Ever Lived,Taylor Swift,81,245541,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,22,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
02-05-2025,23,Saturn,SZA,93,186191,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
02-05-2025,24,Stick Season,Noah Kahan,94,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
02-05-2025,25,Gata Only,FloyyMenor & Cris Mj,98,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
02-05-2025,26,we can't be friends (wait for your love),Ariana Grande,95,228639,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
02-05-2025,27,The Alchemy,Taylor Swift,81,196900,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,28,Type Shit,Future & Metro Boomin,91,228266,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
02-05-2025,29,Tell Ur Girlfriend,Lay Bankz,90,124444,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a8dbff429bc95d3af651fe08
02-05-2025,30,Fresh Out The Slammer,Taylor Swift,81,210789,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,31,loml,Taylor Swift,82,277156,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,32,End of Beginning,Djo,98,159245,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
02-05-2025,33,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,94,264324,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
02-05-2025,34,Lose Control,Teddy Swims,93,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
02-05-2025,35,Whatever She Wants,Bryson Tiller,89,161342,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
02-05-2025,36,So High School,Taylor Swift,88,228800,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
02-05-2025,37,imgonnagetyouback,Taylor Swift,88,222072,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
02-05-2025,38,The Black Dog,Taylor Swift,88,238857,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
02-05-2025,39,I Can Fix Him (No Really I Can),Taylor Swift,80,156297,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,40,FE!N (feat. Playboi Carti),Travis Scott,93,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
02-05-2025,41,greedy,Tate McRae,96,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
02-05-2025,42,Clara Bow,Taylor Swift,79,216662,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
02-05-2025,43,MILLION DOLLAR BABY (VHS),Tommy Richman,75,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2739351aad679d6cb885a02510e
02-05-2025,44,The Prophecy,Taylor Swift,87,249807,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
02-05-2025,45,Scared To Start,Michael Marcagi,91,159636,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe
02-05-2025,46,Wanna Be (with Megan Thee Stallion),GloRilla,81,156444,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273bd9951bb4c9813bc540bde1d
02-05-2025,47,Something in the Orange,Zach Bryan,88,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
02-05-2025,48,redrum,21 Savage,92,270697,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
02-05-2025,49,Get It Sexyy,Sexyy Red,84,148551,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273422237a4122460c2fa99c135
02-05-2025,50,Last Night,Morgan Wallen,84,163854,album,36,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
03-05-2025,1,euphoria,Kendrick Lamar,69,383639,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737587213b1be294ac4000f648
03-05-2025,2,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
03-05-2025,3,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,4,A Bar Song (Tipsy),Shaboozey,90,171291,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2
03-05-2025,5,MILLION DOLLAR BABY,Tommy Richman,80,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2739351aad679d6cb885a02510e
03-05-2025,6,I Can Do It With a Broken Heart,Taylor Swift,88,218004,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,7,Too Sweet,Hozier,89,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
03-05-2025,8,Like That,Future & Metro Boomin,95,267706,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
03-05-2025,9,Down Bad,Taylor Swift,88,261228,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,10,i like the way you kiss me,Artemas,100,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
03-05-2025,11,Push Ups,Drake,89,232774,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27384bfd0d363f0179ac7c97fa5
03-05-2025,12,"So Long, London",Taylor Swift,86,262974,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,13,Who’s Afraid of Little Old Me?,Taylor Swift,84,334084,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,14,Guilty as Sin?,Taylor Swift,83,254365,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,15,My Boy Only Breaks His Favorite Toys,Taylor Swift,85,203801,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,16,But Daddy I Love Him,Taylor Swift,84,340428,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,17,Beautiful Things,Benson Boone,89,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
03-05-2025,18,Florida!!! (feat. Florence + The Machine),Taylor Swift,85,215463,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,19,"Good Luck, Babe!",Chappell Roan,89,218423,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
03-05-2025,20,The Tortured Poets Department,Taylor Swift,86,293048,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,21,Saturn,SZA,93,186191,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
03-05-2025,22,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
03-05-2025,23,we can't be friends (wait for your love),Ariana Grande,95,228639,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
03-05-2025,24,End of Beginning,Djo,98,159245,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
03-05-2025,25,The Smallest Man Who Ever Lived,Taylor Swift,81,245541,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,26,Stick Season,Noah Kahan,94,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
03-05-2025,27,Gata Only,FloyyMenor & Cris Mj,98,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
03-05-2025,28,Type Shit,Future & Metro Boomin,91,228266,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
03-05-2025,29,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,94,264324,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
03-05-2025,30,Tell Ur Girlfriend,Lay Bankz,90,124444,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a8dbff429bc95d3af651fe08
03-05-2025,31,Lose Control,Teddy Swims,93,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
03-05-2025,32,The Alchemy,Taylor Swift,81,196900,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,33,Fresh Out The Slammer,Taylor Swift,81,210789,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,34,loml,Taylor Swift,82,277156,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,35,Whatever She Wants,Bryson Tiller,89,161342,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
03-05-2025,36,So High School,Taylor Swift,88,228800,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
03-05-2025,37,imgonnagetyouback,Taylor Swift,88,222072,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
03-05-2025,38,Get It Sexyy,Sexyy Red,84,148551,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273422237a4122460c2fa99c135
03-05-2025,39,MILLION DOLLAR BABY (VHS),Tommy Richman,76,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2739351aad679d6cb885a02510e
03-05-2025,40,Slow It Down,Benson Boone,86,161831,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
03-05-2025,41,The Black Dog,Taylor Swift,88,238857,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
03-05-2025,42,I Can Fix Him (No Really I Can),Taylor Swift,80,156297,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,43,FE!N (feat. Playboi Carti),Travis Scott,93,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
03-05-2025,44,Austin,Dasha,91,171782,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
03-05-2025,45,Something in the Orange,Zach Bryan,88,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
03-05-2025,46,Wanna Be (with Megan Thee Stallion),GloRilla,82,156444,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273bd9951bb4c9813bc540bde1d
03-05-2025,47,redrum,21 Savage,92,270697,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
03-05-2025,48,Clara Bow,Taylor Swift,79,216662,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
03-05-2025,49,Last Night,Morgan Wallen,84,163854,album,36,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
03-05-2025,50,The Prophecy,Taylor Swift,88,249807,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
04-05-2025,1,euphoria,Kendrick Lamar,85,383639,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737587213b1be294ac4000f648
04-05-2025,2,MILLION DOLLAR BABY,Tommy Richman,83,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273ce31aff39a003828576d3930
04-05-2025,3,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
04-05-2025,4,A Bar Song (Tipsy),Shaboozey,91,171291,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2
04-05-2025,5,Fortnight (feat. Post Malone),Taylor Swift,95,228965,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
04-05-2025,6,Too Sweet,Hozier,90,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
04-05-2025,7,I Can Do It With a Broken Heart,Taylor Swift,88,218004,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
04-05-2025,8,Like That,Future & Metro Boomin,95,267706,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
04-05-2025,9,Down Bad,Taylor Swift,88,261228,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
04-05-2025,10,i like the way you kiss me,Artemas,100,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
